True,Pred
2634,3813.9695
2734,3793.0085
2810,3733.404
2925,3675.1343
2970,3652.6152
2739,3608.0852
2718,3578.274
3098,3546.3333
3416,3517.128
3721,3491.2373
3608,3466.398
3475,3443.991
3384,3423.0476
3668,3403.711
3624,3385.83
3518,3369.2415
3695,3353.8892
3745,3339.6482
4044,3326.4438
4332,3314.1924
4006,3302.8213
4252,3292.2644
4056,3282.459
4129,3273.3503
3950,3264.8845
3980,3257.016
4000,3249.6997
4022,3242.8953
3832,3236.566
3820,3230.6777
4017,3225.1978
4008,3220.0964
3671,3215.3489
4155,3210.9277
3922,3206.811
4079,3202.9775
4063,3199.4065
4085,3196.0796
4061,3192.981
3882,3190.0935
3999,3187.4036
3692,3184.8962
3976,3182.5593
