,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,627.1486689705295,505.8527047164352,15.29985461769152,0.0,0.0,0.0
std,249.25712816474848,254.26415909039972,7.255605087591306,0.0,0.0,0.0
