,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,485.59489962326484,372.3412764386433,10.92285993503942,0.0,0.0,0.0
std,70.76810971623162,76.98988469008655,2.008856227494839,0.0,0.0,0.0
