,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,646.9547637382897,582.0379571110948,10.097950989681127,0.0,0.0,0.0
std,240.9493264310805,251.70318089340807,4.35884152369615,0.0,0.0,0.0
