,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,594.699816428046,549.5268658673322,14.715043589057972,0.0,0.0,0.0
std,113.07381083040205,125.13049367190192,3.235870596791161,0.0,0.0,0.0
