,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,829.6799902283651,764.8654907226562,22.101219594311562,0.0,0.0,0.0
std,113.28561070476538,126.35152302438892,3.2763988592246336,0.0,0.0,0.0
