Lookback Period,Batch Size,Epochs,LSTM RMSE,LSTM RMSE Std,LSTM MAPE,LSTM MAPE Std,SARIMA RMSE,SARIMA RMSE Std,SARIMA MAPE,SARIMA MAPE Std,LSTM Prediction Interval Lower,LSTM Prediction Interval Upper,SARIMA Prediction Interval Lower,SARIMA Prediction Interval Upper,LSTM Std,SARIMA Std
3,8,100,332.8405140928366,16.98685210952916,6.464554916460116,0.3213534002366538,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3545.5575971103767,4415.759093970351,3631.1577667586307,4583.739161357391,221.99017777040189,243.00545780580606
5,8,100,269.55310359352984,23.706725863918606,5.350533568336297,0.46202437024648946,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3644.461163277233,4494.81737676183,3631.1577667586307,4583.739161357391,216.9276054807642,243.00545780580606
6,8,100,242.97180310176654,25.264467123393228,4.805418127925646,0.5420823354210251,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3696.750476656055,4526.925381905143,3631.1577667586307,4583.739161357391,211.77931256354282,243.00545780580606
7,8,100,244.3481085566797,63.00384724508678,4.853875619627777,1.174973516392511,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3717.0343074069287,4557.954425503227,3631.1577667586307,4583.739161357391,214.52043828987217,243.00545780580606
9,8,100,199.4717928694185,12.463504321272183,4.029195263317047,0.32027821326326594,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3858.315068075426,4599.231290160252,3631.1577667586307,4583.739161357391,189.0092403277615,243.00545780580606
11,8,100,228.61153232046007,57.20277894857373,4.425744948006262,0.9817354659528641,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3810.109440685829,4595.355565824588,3631.1577667586307,4583.739161357391,200.31788906600988,243.00545780580606
12,8,100,441.9398471871691,621.2812686919285,8.833911245160582,12.113033258228223,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3802.5353763390603,5154.692382450003,3631.1577667586307,4583.739161357391,344.9380117629954,243.00545780580606
