,Month,Deaths,LSTM Predictions,SARIMA Predictions
0,2015-01-01,2771,0.0,0.0
1,2015-02-01,2627,0.0,2374.844442837437
2,2015-03-01,2907,0.0,2739.695909158926
3,2015-04-01,2822,2788.669189453125,2821.1095994020243
4,2015-05-01,2850,2799.378173828125,2858.638137351528
5,2015-06-01,2634,2902.551025390625,2836.224247864585
6,2015-07-01,2734,2822.94775390625,2685.2814741836546
7,2015-08-01,2810,2787.012451171875,2701.074664129885
8,2015-09-01,2925,2741.472900390625,2799.681878276099
9,2015-10-01,2970,2838.039306640625,2901.30771303221
10,2015-11-01,2739,2921.096435546875,2964.7489781989057
11,2015-12-01,2718,2933.43408203125,2791.9035149533643
12,2016-01-01,3098,2871.813720703125,4664.446980877921
13,2016-02-01,3416,2848.557861328125,3325.5472776976567
14,2016-03-01,3721,3039.460205078125,3509.51539828518
15,2016-04-01,3608,3386.279052734375,3662.606165062633
16,2016-05-01,3475,3605.9892578125,3638.2384469626973
17,2016-06-01,3384,3673.322509765625,3286.282474665737
18,2016-07-01,3668,3557.79248046875,3452.0607522631835
19,2016-08-01,3624,3532.41796875,3709.608750808333
20,2016-09-01,3518,3577.410888671875,3777.7460182510886
21,2016-10-01,3695,3665.82177734375,3616.964222873382
22,2016-11-01,3745,3650.49267578125,3407.8356480023695
23,2016-12-01,4044,3674.065185546875,3685.486406775172
24,2017-01-01,4332,3838.173583984375,4264.992913709214
25,2017-02-01,4006,4026.787841796875,4696.848357084572
26,2017-03-01,4252,4183.87548828125,4419.343965698962
27,2017-04-01,4056,4258.47509765625,4137.026422582867
28,2017-05-01,4129,4151.2275390625,3994.168474438697
29,2017-06-01,3950,4211.79150390625,3954.193755303934
30,2017-07-01,3980,4108.1064453125,4202.34564528719
31,2017-08-01,4000,4087.108154296875,4016.074951903773
32,2017-09-01,4022,4021.714599609375,3945.476190407461
33,2017-10-01,3832,4046.90185546875,4150.450673102987
34,2017-11-01,3820,4020.133544921875,3868.3610450530473
35,2017-12-01,4017,3962.999267578125,4017.4312774304785
36,2018-01-01,4008,3918.740478515625,4288.251999178967
37,2018-02-01,3671,3977.725341796875,4006.763340302655
38,2018-03-01,4155,3982.853271484375,3991.626517935864
39,2018-04-01,3922,3978.23388671875,3946.1588365461175
40,2018-05-01,4079,3937.9169921875,3953.2686411704726
41,2018-06-01,4063,4111.701171875,3874.809411707284
42,2018-07-01,4085,4056.842529296875,4162.4130065939
43,2018-08-01,4061,4126.828125,4125.323170504699
44,2018-09-01,3882,4121.62109375,4064.024847058771
45,2018-10-01,3999,4082.379638671875,3894.431850102902
46,2018-11-01,3692,4038.01416015625,3916.9953959605755
47,2018-12-01,3976,3926.101318359375,3961.5944443951166
48,2019-01-01,3931,3926.10107421875,4066.4653482623075
49,2019-02-01,3727,3929.35400390625,3925.699672964015
50,2019-03-01,4285,3871.840087890625,4280.742985047689
51,2019-04-01,3934,3964.822021484375,4105.937013516101
52,2019-05-01,4100,3968.00927734375,4158.24365968396
53,2019-06-01,4112,3974.2939453125,4057.753125615842
54,2019-07-01,4296,4018.479248046875,4154.347121244781
55,2019-08-01,4371,4032.061279296875,4150.264710180533
56,2019-09-01,4252,4052.858154296875,4076.12358525256
57,2019-10-01,4529,4081.967529296875,4127.190535942772
58,2019-11-01,4560,4101.67822265625,3976.694099731176
59,2019-12-01,4645,4125.29052734375,4209.919711254388
