,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,414.9429351526578,329.8041580499388,5.762352082264815,0.0,0.0,0.0
std,88.46082998976094,61.77692248610255,1.0840760318391818,0.0,0.0,0.0
