,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1113.4229445784406,1003.167305953414,26.096166898853152,0.0,0.0,0.0
std,101.82179541109352,100.96002324906144,2.2372143133715663,0.0,0.0,0.0
