,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,456.49566812936285,362.1818137068089,10.449399837733203,0.0,0.0,0.0
std,59.031669943487245,67.09897101016863,1.6468839769855699,0.0,0.0,0.0
