True,Pred
3098,3837.0342
3416,3994.0703
3721,3788.0144
3608,4375.678
3475,3538.7905
3384,4442.08
3668,3332.9775
3624,4390.4893
3518,2753.0403
3695,5196.5386
3745,1628.6431
4044,6716.769
4332,167.72298
4006,7925.111
4252,-3041.5237
4056,10563.212
4129,-7045.9136
3950,1785.7526
3980,-9033.941
4000,-2404.1545
4022,-12254.102
3832,-11274.181
3820,4228.097
4017,-28169.354
4008,132.7725
3671,-29124.332
4155,-41331.504
3922,-14228.198
4079,-79979.77
4063,-47751.785
4085,-103709.336
4061,-130396.67
3882,-135654.4
3999,-257431.27
3692,-251204.39
3976,-419344.28
