,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,15.5,42.0,14542.0,311.8600129594005,256.69796070772065,6.712325252008285,108332.73991717146,93.07189542483658,1300.8928390614835,1113.658361138238,18.144070250526916,1775005.3127747274,61.94444444444444
std,8.803408430829505,0.0,8803.408430829504,107.04207471573507,110.06759956861085,2.801579951058295,121144.27888660492,15.46268414939359,292.4624362321444,318.25658151620496,5.495317881424851,1101372.876366365,12.888286087106023
min,1.0,42.0,42.0,224.41133942925367,177.42597751991423,4.727615415317515,50360.4492644317,11.76470588235294,886.7896136820398,595.4103597005209,9.283738530275548,786395.8189343413,16.666666666666664
max,30.0,42.0,29042.0,863.4168644823209,827.960324754902,21.243130565994637,745488.6818724824,98.0392156862745,2727.293742915339,2615.2231648763022,44.10378724066572,7438131.160145159,91.66666666666666
