,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,836.9187916214725,776.4951883951823,22.761104093562707,0.0,0.0,0.0
std,49.18660349071408,55.7347668887342,1.4491953095941477,0.0,0.0,0.0
