,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,966.1426717656178,873.6781860351563,24.829109155425677,0.0,0.0,0.0
std,883.7263100284365,759.9709805681724,19.60432814845352,0.0,0.0,0.0
