,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1184.7106697174838,1108.2296920652311,28.63236427945075,0.0,0.0,0.0
std,1.1859152283183678,0.34501515813949674,0.01774397182658672,0.0,0.0,0.0
