,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,2143.728972648825,1800.9482167561848,47.832453232044806,0.0,0.0,0.0
std,2515.7937669139915,2071.6312217495906,53.115982570149484,0.0,0.0,0.0
