,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,625.93291697014,481.5278268705539,14.122267504245618,0.0,0.0,0.0
std,426.38668860707674,452.6125475543033,11.761496845042513,0.0,0.0,0.0
