,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1182.682777178826,1105.8177166698426,28.563112841982914,0.0,0.0,0.0
std,8.7233745066949,9.45781716265462,0.2516591961805027,0.0,0.0,0.0
