True,Pred
2810,2627.0
2925,2627.0
2970,2627.0
2739,2627.0
2718,2627.0
3098,3048.977
3416,2627.0
3721,2627.0
3608,2670.1724
3475,2627.0
3384,2627.0
3668,2918.9717
3624,2627.0
3518,2627.0
3695,2674.1855
3745,2627.0
4044,2627.0
4332,2828.3425
4006,2627.0
4252,2627.0
4056,2662.7378
4129,2627.0
3950,2627.0
3980,2764.1833
4000,2627.0
4022,2627.0
3832,2651.9714
3820,2627.0
4017,2627.0
4008,2719.991
3671,2627.0
4155,2627.0
3922,2644.0566
4079,2627.0
4063,2627.0
4085,2689.9321
4061,2627.0
3882,2627.0
3999,2638.5732
3692,2627.0
3976,2627.0
