,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,622.1321116492556,498.26045518663193,14.847907037316478,0.0,0.0,0.0
std,131.1687040212475,129.7232470420233,3.1372078830203463,0.0,0.0,0.0
