,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,366.30433104194435,296.3753103750723,8.111132259034072,0.0,0.0,0.0
std,16.52686241010051,20.735813790316318,0.5465480717696869,0.0,0.0,0.0
