,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1260.052827202013,1230.9881404170285,31.539905701448173,0.0,0.0,0.0
std,8.868485361142985,14.823037632828676,0.4063891521248229,0.0,0.0,0.0
