,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,578.5449808125136,415.52539514612255,13.269026718821927,0.0,0.0,0.0
std,30.995389547169744,26.783527082673615,0.8074801967072998,0.0,0.0,0.0
