True,Pred
2810,4036.4336
2925,4051.977
2970,4065.1501
2739,4079.3489
2718,4102.533
3098,4121.411
3416,4154.9346
3721,4175.6274
3608,4193.7305
3475,4211.361
3384,4228.6724
3668,4245.617
3624,4261.7705
3518,4277.2656
3695,4291.455
3745,4304.903
4044,4317.718
4332,4329.9136
4006,4341.495
4252,4352.4683
4056,4362.86
4129,4372.695
3950,4382.0234
3980,4390.872
4000,4399.262
4022,4407.2163
3832,4414.7554
3820,4421.9014
4017,4428.6763
4008,4435.099
3671,4441.188
4155,4446.96
3922,4452.432
4079,4457.6196
4063,4462.537
4085,4467.199
4061,4471.6187
3882,4475.8076
3999,4479.7793
3692,4483.5435
3976,4487.113
