,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,762.6331910771282,664.7080792462385,20.1470145170431,0.0,0.0,0.0
std,40.42509154584489,41.433299813851306,1.2695880739556284,0.0,0.0,0.0
