,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,502.3116789944203,413.5999589482061,12.325219121900282,0.0,0.0,0.0
std,21.18753945491047,39.64794023342811,0.715420325020559,0.0,0.0,0.0
