True,Pred
2810,4072.014
2925,4070.7776
2970,4060.2827
2739,4082.0386
2718,4116.7476
3098,4132.7666
3416,4189.5957
3721,4219.5347
3608,4242.3813
3475,4268.4985
3384,4300.918
3668,4332.748
3624,4363.8325
3518,4397.113
3695,4427.837
3745,4458.718
4044,4490.6357
4332,4523.332
4006,4555.9106
4252,4588.6343
4056,4621.6626
4129,4654.7246
3950,4688.098
3980,4721.812
4000,4755.7812
4022,4789.9355
3832,4824.3315
3820,4858.9805
4017,4893.869
4008,4929.02
3671,4964.43
4155,5000.09
3922,5035.999
4079,5072.1675
4063,5108.596
4085,5145.287
4061,5182.241
3882,5219.461
3999,5256.947
3692,5294.701
3976,5332.7266
