,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,891.6008856710406,812.5280253092448,22.65810637280796,0.0,0.0,0.0
std,423.70860244815435,406.9679299145776,10.224964140018665,0.0,0.0,0.0
