,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,300.47129702779824,231.60254591557023,4.124374111485909,0.0,0.0,0.0
std,8.467921824153606,5.469381205183652,0.09320189140203941,0.0,0.0,0.0
