,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,506.0840895911605,404.83583547700704,11.544625618136568,0.0,0.0,0.0
std,143.94128742373385,154.1279891611272,3.6467758952539575,0.0,0.0,0.0
