,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,4676.696398030881,3438.649513244629,87.80183858091684,0.0,0.0,0.0
std,11368.3742924957,7145.153347537303,181.1857469592943,0.0,0.0,0.0
