,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1132.0129759758845,1021.5999999999998,26.504624480655497,0.0,0.0,0.0
std,2.312606865032684e-13,2.312606865032684e-13,7.226896453227138e-15,0.0,0.0,0.0
