True,Pred
2822.0,3789.9053
2850.0000000000005,3777.7058
2634.0,3784.8877
2734.0,3772.7627
2810.0,3771.831
2925.0,3771.599
2969.9999999999995,3770.7678
2739.0,3770.6592
2718.0000000000005,3770.595
3097.9999999999995,3770.5334
3416.0,3770.5203
3721.0,3770.513
3608.0,3770.5076
3475.0,3770.5066
3384.0,3770.5063
3668.0,3770.505
3623.9999999999995,3770.505
3518.0,3770.5054
3694.9999999999995,3770.505
3745.0,3770.5042
4044.0,3770.505
4332.0,3770.505
4006.0,3770.505
4252.0,3770.505
4056.0,3770.5046
4129.0,3770.5054
3950.0,3770.5054
3980.0,3770.505
4000.0,3770.5046
4021.9999999999995,3770.505
3832.0,3770.5051
3820.0,3770.5051
4017.0,3770.505
4008.0,3770.5046
3671.0,3770.5046
4155.0,3770.505
3922.0,3770.5046
4079.0,3770.505
4063.0,3770.505
4085.0,3770.5046
4061.0,3770.505
3882.0,3770.505
3999.0,3770.5051
3692.0,3770.505
3976.0,3770.5051
