True,Pred
2822,24.246922
2850,24.128124
2634,23.99395
2734,24.243671
2810,24.243685
2925,24.243706
2970,24.243706
2739,24.243706
2718,24.243708
3098,24.243708
3416,24.243706
3721,24.243706
3608,24.243706
3475,24.243708
3384,24.243708
3668,24.243706
3624,24.243706
3518,24.243706
3695,24.243708
3745,24.243708
4044,24.243706
4332,24.243706
4006,24.243706
4252,24.243708
4056,24.243708
4129,24.243706
3950,24.243706
3980,24.243706
4000,24.243708
4022,24.243708
3832,24.243706
3820,24.243706
4017,24.243706
4008,24.243708
3671,24.243708
4155,24.243706
3922,24.243706
4079,24.243706
4063,24.243708
4085,24.243708
4061,24.243706
3882,24.243706
3999,24.243706
3692,24.243708
3976,24.243708
