True,Pred
2970,4174.6685
2739,4208.7
2718,4206.223
3098,4202.1235
3416,4198.069
3721,4194.203
3608,4232.073
3475,4261.5923
3384,4354.632
3668,4409.769
3624,4430.894
3518,4447.3726
3695,4467.8706
3745,4494.7397
4044,4528.4404
4332,4571.0356
4006,4614.797
4252,4660.033
4056,4694.747
4129,4724.2993
3950,4755.3774
3980,4789.673
4000,4827.054
4022,4866.6104
3832,4907.227
3820,4947.0146
4017,4985.427
4008,5022.0728
3671,5058.857
4155,5097.0225
3922,5136.5674
4079,5177.046
4063,5217.923
4085,5258.773
4061,5299.341
3882,5339.765
3999,5380.359
3692,5421.5522
3976,5463.4517
