,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,537.5017508935572,445.2855964265046,13.218267990372535,0.0,0.0,0.0
std,92.62317047180807,87.4063755877849,2.458654623699196,0.0,0.0,0.0
