,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,697.7833494005704,598.6381286168981,16.820914991903326,0.0,0.0,0.0
std,168.33337488592767,162.2989886624565,3.899455763728793,0.0,0.0,0.0
