,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,266.3033240790636,216.50304561860378,3.873932254698788,0.0,0.0,0.0
std,0.33465998149365067,0.22727687268144003,0.004686284253006496,0.0,0.0,0.0
