,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,550.9166888857872,451.8576869936342,13.34386840133302,0.0,0.0,0.0
std,72.88668742259075,81.5082913769813,1.6967812828930444,0.0,0.0,0.0
