,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,718.0448764403017,653.0617247383549,11.350442599448092,0.0,0.0,0.0
std,306.200787265722,312.2030278342722,5.395336354240023,0.0,0.0,0.0
