True,Pred
2822,2534.5947
2850,2837.63
2634,2018.9332
2734,1985.4049
2810,1492.6547
2925,1485.365
2970,1062.2832
2739,1105.7457
2718,781.44135
3098,803.74817
3416,582.0831
3721,584.79333
3608,432.82538
3475,422.20328
3384,330.15536
3668,292.36798
3624,263.09415
3518,215.6334
3695,197.48424
3745,170.33604
4044,142.62328
4332,131.38565
4006,110.48979
4252,95.71462
4056,86.14563
4129,71.985306
3950,63.639297
3980,55.478817
4000,46.571983
4022,40.951054
3832,34.638443
3820,29.13602
4017,24.968304
4008,20.526653
3671,16.968496
4155,13.828373
3922,10.7799835
4079,8.293256
4063,6.066963
4085,4.2033653
4061,2.8531785
3882,1.9039664
3999,1.3134089
3692,0.98630685
3976,0.8081758
