True,Pred
2822,592.50287
2850,346.87054
2634,358.60513
2734,57.754692
2810,37.96797
2925,54.310223
2970,5.4814878
2739,7.2806754
2718,7.2173715
3098,1.9886847
3416,1.7817003
3721,1.3667561
3608,0.87572324
3475,0.78293574
3384,0.70424867
3668,0.65146387
3624,0.6364748
3518,0.62699085
3695,0.6224326
3745,0.6207184
4044,0.6197909
4332,0.61936593
4006,0.619185
4252,0.6190946
4056,0.6190535
4129,0.6190351
3950,0.61902624
3980,0.61902225
4000,0.61902034
4022,0.6190195
3832,0.61901903
3820,0.6190189
4017,0.6190188
4008,0.6190188
3671,0.6190188
4155,0.6190188
3922,0.6190188
4079,0.6190188
4063,0.6190188
4085,0.6190188
4061,0.6190188
3882,0.6190188
3999,0.6190188
3692,0.6190188
3976,0.6190188
