True,Pred
2822,3617.727
2850,3471.6243
2634,3484.9478
2734,3278.3103
2810,3165.7605
2925,3103.7417
2970,2963.8499
2739,2865.375
2718,2783.5513
3098,2675.6716
3416,2586.5159
3721,2503.819
3608,2413.6526
3475,2332.6155
3384,2255.0493
3668,2176.502
3624,2103.0308
3518,2032.1226
3695,1962.3724
3745,1895.9382
4044,1831.7183
4332,1769.2583
4006,1709.292
4252,1651.3273
4056,1595.1968
4129,1541.1218
3950,1488.8679
3980,1438.3523
4000,1389.6156
4022,1342.5326
3832,1297.0454
3820,1253.135
4017,1210.7227
4008,1169.7598
3671,1130.2098
4155,1092.0165
3922,1055.1359
4079,1019.52954
4063,985.1523
4085,951.9654
4061,919.9326
3882,889.016
3999,859.18176
3692,830.3972
3976,802.63
