True,Pred
2822,3663.2227
2850,3552.8367
2634,3556.9778
2734,3389.923
2810,3309.158
2925,3243.4546
2970,3133.5693
2739,3056.157
2718,2978.5217
3098,2891.7314
3416,2816.9207
3721,2741.7156
3608,2666.1367
3475,2595.505
3384,2525.615
3668,2457.2212
3624,2391.487
3518,2327.0771
3695,2264.3916
3745,2203.6084
4044,2144.3113
4332,2086.6406
4006,2030.5751
4252,1975.9742
4056,1922.8627
4129,1871.1941
3950,1820.9055
3980,1771.9805
4000,1724.3767
4022,1678.0533
3832,1632.9818
3820,1589.1261
4017,1546.452
4008,1504.9294
3671,1464.5262
4155,1425.2119
3922,1386.9575
4079,1349.734
4063,1313.5137
4085,1278.2693
4061,1243.9745
3882,1210.6036
3999,1178.1315
3692,1146.5343
3976,1115.7883
