,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1034.254999537257,931.1503987630208,24.668423600914313,0.0,0.0,0.0
std,810.9996280233353,764.7957611481789,19.511910029311988,0.0,0.0,0.0
