,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,609.6232523935104,498.9683022280093,14.607454361567727,0.0,0.0,0.0
std,169.58995667739129,165.9833896769702,3.796665174250561,0.0,0.0,0.0
