,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,400.713878942943,278.1653241018964,8.279302278720099,0.0,0.0,0.0
std,1.279801275973032,1.026650863346553,0.014810035836474535,0.0,0.0,0.0
