,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,568.3499402854021,494.9180438190902,8.465866179530655,0.0,0.0,0.0
std,236.10545656685403,243.69485604444444,4.134408837891819,0.0,0.0,0.0
