,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,489.57493890704495,354.027741322091,10.722776429739252,0.0,0.0,0.0
std,39.04857144353016,46.79516405754086,1.2733766790329546,0.0,0.0,0.0
