,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,585.146936174677,474.58612763281576,8.213602637743787,0.0,0.0,0.0
std,295.4214194638151,230.91799272814816,3.9597836895403677,0.0,0.0,0.0
