,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1157.1581870113705,1059.3953488372094,27.39473365844561,0.0,0.0,0.0
std,0.0,2.312606865032684e-13,0.0,0.0,0.0,0.0
