,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,553.0858970460431,386.7772583007812,12.450340694934685,0.0,0.0,0.0
std,1.342632042100874,0.4485179944722725,0.010788248943478703,0.0,0.0,0.0
