,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,275.52677975881096,220.78798088304924,3.98825956787543,0.0,0.0,0.0
std,1.4832701745923336,0.5416770418011394,0.013517092710449081,0.0,0.0,0.0
