,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,418.41487344511927,311.167600869725,9.054306533339606,0.0,0.0,0.0
std,31.485054889569795,36.30084149137762,0.975480667139525,0.0,0.0,0.0
