True,Pred
2822,3903.3352
2850,3885.6821
2634,3908.2463
2734,3902.0464
2810,3901.5679
2925,3903.6675
2970,3903.4456
2739,3903.7441
2718,3904.1675
3098,3904.3809
3416,3904.6167
3721,3904.8357
3608,3905.0183
3475,3905.1846
3384,3905.3337
3668,3905.4646
3624,3905.582
3518,3905.6865
3695,3905.7793
3745,3905.862
4044,3905.9358
4332,3906.0015
4006,3906.0596
4252,3906.1118
4056,3906.158
4129,3906.1992
3950,3906.2356
3980,3906.2686
4000,3906.2976
4022,3906.3235
3832,3906.3467
3820,3906.367
4017,3906.3853
4008,3906.4019
3671,3906.4165
4155,3906.4292
3922,3906.4407
4079,3906.4507
4063,3906.4602
4085,3906.4678
4061,3906.475
3882,3906.482
3999,3906.4873
3692,3906.4927
3976,3906.497
