,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,2164.4503402303226,1337.6124471028645,34.49844062560949,0.0,0.0,0.0
std,4682.847612287076,1664.4591065104098,42.53187536276574,0.0,0.0,0.0
