,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1266.352438018153,1181.0211412494687,20.242397786862902,0.0,0.0,0.0
std,622.5273465281155,643.9258678908735,11.00914710242475,0.0,0.0,0.0
