,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,559.6727409144828,425.7166961443865,13.176522402842734,0.0,0.0,0.0
std,62.45537470775007,39.65299815741693,1.2112868537374224,0.0,0.0,0.0
