,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,550.7583064921375,384.7753529866537,12.388728264271151,0.0,0.0,0.0
std,2.227453295930501,1.0613961683873432,0.020868278309017958,0.0,0.0,0.0
