True,Pred
2822,3886.5808
2850,3877.8735
2634,3905.8943
2734,3895.2239
2810,3898.2297
2925,3901.9329
2970,3902.121
2739,3904.0464
2718,3905.6702
3098,3906.9897
3416,3908.4604
3721,3909.8276
3608,3911.1382
3475,3912.4243
3384,3913.661
3668,3914.8572
3624,3916.016
3518,3917.1357
3695,3918.2202
3745,3919.269
4044,3920.2837
4332,3921.2659
4006,3922.216
4252,3923.136
4056,3924.0264
4129,3924.8877
3950,3925.722
3980,3926.5288
4000,3927.31
4022,3928.0667
3832,3928.7983
3820,3929.5073
4017,3930.1934
4008,3930.8577
3671,3931.5012
4155,3932.1238
3922,3932.7268
4079,3933.3105
4063,3933.876
4085,3934.4238
4061,3934.9539
3882,3935.467
3999,3935.9646
3692,3936.4458
3976,3936.912
