,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,411.0785930710914,327.6900006756093,5.720881318146481,0.0,0.0,0.0
std,138.59462254861953,134.58257820673333,2.3075364666169498,0.0,0.0,0.0
