,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,17152.49606159911,10031.022474161784,259.7643334530581,0.0,0.0,0.0
std,77714.88828510625,39050.51879202691,991.4309869196031,0.0,0.0,0.0
