,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,303.0005063527595,234.36653531615497,4.1854767939928355,0.0,0.0,0.0
std,5.9080596859312955,4.734324105614812,0.08491413690625563,0.0,0.0,0.0
